profile,minute,load_kW,set,method,reserve_bid_kW,minute_shortfall_kW,minute_violation
140,45,473.9082,out_of_sample,CVaR,263.8803,0.0,False
140,46,487.4741,out_of_sample,CVaR,263.8803,0.0,False
140,47,497.8887,out_of_sample,CVaR,263.8803,0.0,False
140,48,506.688,out_of_sample,CVaR,263.8803,0.0,False
140,49,507.581,out_of_sample,CVaR,263.8803,0.0,False
140,50,500.4651,out_of_sample,CVaR,263.8803,0.0,False
140,51,505.5167,out_of_sample,CVaR,263.8803,0.0,False
140,52,510.5926,out_of_sample,CVaR,263.8803,0.0,False
140,53,505.1235,out_of_sample,CVaR,263.8803,0.0,False
140,54,498.8241,out_of_sample,CVaR,263.8803,0.0,False
140,55,508.2329,out_of_sample,CVaR,263.8803,0.0,False
140,56,521.9137,out_of_sample,CVaR,263.8803,0.0,False
140,57,509.8961,out_of_sample,CVaR,263.8803,0.0,False
140,58,504.244,out_of_sample,CVaR,263.8803,0.0,False
140,59,505.4605,out_of_sample,CVaR,263.8803,0.0,False
140,60,507.919,out_of_sample,CVaR,263.8803,0.0,False
141,1,447.8542,out_of_sample,CVaR,263.8803,0.0,False
141,2,455.4937,out_of_sample,CVaR,263.8803,0.0,False
141,3,440.043,out_of_sample,CVaR,263.8803,0.0,False
141,4,429.9606,out_of_sample,CVaR,263.8803,0.0,False
141,5,409.3508,out_of_sample,CVaR,263.8803,0.0,False
141,6,401.9408,out_of_sample,CVaR,263.8803,0.0,False
141,7,382.1782,out_of_sample,CVaR,263.8803,0.0,False
141,8,387.0873,out_of_sample,CVaR,263.8803,0.0,False
141,9,388.0711,out_of_sample,CVaR,263.8803,0.0,False
141,10,381.9199,out_of_sample,CVaR,263.8803,0.0,False
141,11,378.2392,out_of_sample,CVaR,263.8803,0.0,False
141,12,383.5988,out_of_sample,CVaR,263.8803,0.0,False
141,13,369.3365,out_of_sample,CVaR,263.8803,0.0,False
141,14,370.1943,out_of_sample,CVaR,263.8803,0.0,False
141,15,375.9274,out_of_sample,CVaR,263.8803,0.0,False
141,16,356.1956,out_of_sample,CVaR,263.8803,0.0,False
141,17,363.5608,out_of_sample,CVaR,263.8803,0.0,False
141,18,346.5256,out_of_sample,CVaR,263.8803,0.0,False
141,19,347.1888,out_of_sample,CVaR,263.8803,0.0,False
141,20,337.4199,out_of_sample,CVaR,263.8803,0.0,False
141,21,354.8902,out_of_sample,CVaR,263.8803,0.0,False
141,22,344.5155,out_of_sample,CVaR,263.8803,0.0,False
141,23,330.604,out_of_sample,CVaR,263.8803,0.0,False
141,24,336.3589,out_of_sample,CVaR,263.8803,0.0,False
141,25,336.1256,out_of_sample,CVaR,263.8803,0.0,False
141,26,325.1946,out_of_sample,CVaR,263.8803,0.0,False
141,27,336.0716,out_of_sample,CVaR,263.8803,0.0,False
141,28,320.6697,out_of_sample,CVaR,263.8803,0.0,False
141,29,316.8736,out_of_sample,CVaR,263.8803,0.0,False
141,30,318.3524,out_of_sample,CVaR,263.8803,0.0,False
141,31,333.6396,out_of_sample,CVaR,263.8803,0.0,False
141,32,352.237,out_of_sample,CVaR,263.8803,0.0,False
141,33,366.8867,out_of_sample,CVaR,263.8803,0.0,False
141,34,367.4261,out_of_sample,CVaR,263.8803,0.0,False
141,35,345.3641,out_of_sample,CVaR,263.8803,0.0,False
141,36,354.3285,out_of_sample,CVaR,263.8803,0.0,False
141,37,373.204,out_of_sample,CVaR,263.8803,0.0,False
141,38,387.6272,out_of_sample,CVaR,263.8803,0.0,False
141,39,392.781,out_of_sample,CVaR,263.8803,0.0,False
141,40,380.9498,out_of_sample,CVaR,263.8803,0.0,False
141,41,377.3253,out_of_sample,CVaR,263.8803,0.0,False
141,42,398.858,out_of_sample,CVaR,263.8803,0.0,False
141,43,384.4176,out_of_sample,CVaR,263.8803,0.0,False
141,44,374.4998,out_of_sample,CVaR,263.8803,0.0,False
141,45,386.7609,out_of_sample,CVaR,263.8803,0.0,False
141,46,383.8824,out_of_sample,CVaR,263.8803,0.0,False
141,47,373.8956,out_of_sample,CVaR,263.8803,0.0,False
141,48,392.2408,out_of_sample,CVaR,263.8803,0.0,False
141,49,397.7355,out_of_sample,CVaR,263.8803,0.0,False
141,50,394.1469,out_of_sample,CVaR,263.8803,0.0,False
141,51,383.3389,out_of_sample,CVaR,263.8803,0.0,False
141,52,405.7353,out_of_sample,CVaR,263.8803,0.0,False
141,53,404.6878,out_of_sample,CVaR,263.8803,0.0,False
141,54,417.934,out_of_sample,CVaR,263.8803,0.0,False
141,55,424.4931,out_of_sample,CVaR,263.8803,0.0,False
141,56,416.0496,out_of_sample,CVaR,263.8803,0.0,False
141,57,408.6207,out_of_sample,CVaR,263.8803,0.0,False
141,58,421.591,out_of_sample,CVaR,263.8803,0.0,False
141,59,433.0773,out_of_sample,CVaR,263.8803,0.0,False
141,60,409.6981,out_of_sample,CVaR,263.8803,0.0,False
142,1,287.3486,out_of_sample,CVaR,263.8803,0.0,False
142,2,284.8894,out_of_sample,CVaR,263.8803,0.0,False
142,3,291.4584,out_of_sample,CVaR,263.8803,0.0,False
142,4,293.8051,out_of_sample,CVaR,263.8803,0.0,False
142,5,298.7283,out_of_sample,CVaR,263.8803,0.0,False
142,6,307.2011,out_of_sample,CVaR,263.8803,0.0,False
142,7,305.0603,out_of_sample,CVaR,263.8803,0.0,False
142,8,328.8958,out_of_sample,CVaR,263.8803,0.0,False
142,9,338.8934,out_of_sample,CVaR,263.8803,0.0,False
142,10,360.5158,out_of_sample,CVaR,263.8803,0.0,False
142,11,359.801,out_of_sample,CVaR,263.8803,0.0,False
142,12,355.0823,out_of_sample,CVaR,263.8803,0.0,False
142,13,373.7945,out_of_sample,CVaR,263.8803,0.0,False
142,14,366.686,out_of_sample,CVaR,263.8803,0.0,False
142,15,364.2165,out_of_sample,CVaR,263.8803,0.0,False
142,16,370.8152,out_of_sample,CVaR,263.8803,0.0,False
142,17,356.8351,out_of_sample,CVaR,263.8803,0.0,False
142,18,363.8172,out_of_sample,CVaR,263.8803,0.0,False
142,19,368.4819,out_of_sample,CVaR,263.8803,0.0,False
142,20,379.2537,out_of_sample,CVaR,263.8803,0.0,False
142,21,384.7557,out_of_sample,CVaR,263.8803,0.0,False
142,22,393.5224,out_of_sample,CVaR,263.8803,0.0,False
142,23,386.9701,out_of_sample,CVaR,263.8803,0.0,False
142,24,373.531,out_of_sample,CVaR,263.8803,0.0,False
142,25,391.2943,out_of_sample,CVaR,263.8803,0.0,False
142,26,370.4366,out_of_sample,CVaR,263.8803,0.0,False
142,27,352.9764,out_of_sample,CVaR,263.8803,0.0,False
142,28,357.4362,out_of_sample,CVaR,263.8803,0.0,False
142,29,371.8839,out_of_sample,CVaR,263.8803,0.0,False
142,30,370.1842,out_of_sample,CVaR,263.8803,0.0,False
142,31,376.7432,out_of_sample,CVaR,263.8803,0.0,False
142,32,352.5372,out_of_sample,CVaR,263.8803,0.0,False
142,33,346.1874,out_of_sample,CVaR,263.8803,0.0,False
142,34,326.8598,out_of_sample,CVaR,263.8803,0.0,False
142,35,336.4137,out_of_sample,CVaR,263.8803,0.0,False
142,36,321.5771,out_of_sample,CVaR,263.8803,0.0,False
142,37,311.2599,out_of_sample,CVaR,263.8803,0.0,False
142,38,320.1556,out_of_sample,CVaR,263.8803,0.0,False
142,39,333.5282,out_of_sample,CVaR,263.8803,0.0,False
142,40,333.1634,out_of_sample,CVaR,263.8803,0.0,False
142,41,340.2161,out_of_sample,CVaR,263.8803,0.0,False
142,42,346.1866,out_of_sample,CVaR,263.8803,0.0,False
142,43,344.0005,out_of_sample,CVaR,263.8803,0.0,False
142,44,333.378,out_of_sample,CVaR,263.8803,0.0,False
142,45,340.7208,out_of_sample,CVaR,263.8803,0.0,False
142,46,347.758,out_of_sample,CVaR,263.8803,0.0,False
142,47,356.8504,out_of_sample,CVaR,263.8803,0.0,False
142,48,359.118,out_of_sample,CVaR,263.8803,0.0,False
142,49,346.3873,out_of_sample,CVaR,263.8803,0.0,False
142,50,353.8444,out_of_sample,CVaR,263.8803,0.0,False
142,51,353.5517,out_of_sample,CVaR,263.8803,0.0,False
142,52,348.5323,out_of_sample,CVaR,263.8803,0.0,False
142,53,346.0359,out_of_sample,CVaR,263.8803,0.0,False
142,54,339.9096,out_of_sample,CVaR,263.8803,0.0,False
142,55,350.322,out_of_sample,CVaR,263.8803,0.0,False
142,56,336.4132,out_of_sample,CVaR,263.8803,0.0,False
142,57,328.4021,out_of_sample,CVaR,263.8803,0.0,False
142,58,327.9658,out_of_sample,CVaR,263.8803,0.0,False
142,59,346.9573,out_of_sample,CVaR,263.8803,0.0,False
142,60,358.009,out_of_sample,CVaR,263.8803,0.0,False
143,1,398.8799,out_of_sample,CVaR,263.8803,0.0,False
143,2,378.5429,out_of_sample,CVaR,263.8803,0.0,False
143,3,384.9773,out_of_sample,CVaR,263.8803,0.0,False
143,4,402.4134,out_of_sample,CVaR,263.8803,0.0,False
143,5,422.2632,out_of_sample,CVaR,263.8803,0.0,False
143,6,414.9191,out_of_sample,CVaR,263.8803,0.0,False
143,7,434.4866,out_of_sample,CVaR,263.8803,0.0,False
143,8,411.7037,out_of_sample,CVaR,263.8803,0.0,False
143,9,410.0467,out_of_sample,CVaR,263.8803,0.0,False
143,10,407.8884,out_of_sample,CVaR,263.8803,0.0,False
143,11,421.4755,out_of_sample,CVaR,263.8803,0.0,False
143,12,434.6846,out_of_sample,CVaR,263.8803,0.0,False
143,13,442.6636,out_of_sample,CVaR,263.8803,0.0,False
143,14,426.4383,out_of_sample,CVaR,263.8803,0.0,False
143,15,434.0991,out_of_sample,CVaR,263.8803,0.0,False
143,16,437.1204,out_of_sample,CVaR,263.8803,0.0,False
143,17,417.8015,out_of_sample,CVaR,263.8803,0.0,False
143,18,396.6791,out_of_sample,CVaR,263.8803,0.0,False
143,19,408.9895,out_of_sample,CVaR,263.8803,0.0,False
143,20,407.5033,out_of_sample,CVaR,263.8803,0.0,False
143,21,395.0202,out_of_sample,CVaR,263.8803,0.0,False
143,22,394.6957,out_of_sample,CVaR,263.8803,0.0,False
143,23,400.0384,out_of_sample,CVaR,263.8803,0.0,False
143,24,400.1931,out_of_sample,CVaR,263.8803,0.0,False
143,25,385.5763,out_of_sample,CVaR,263.8803,0.0,False
143,26,407.0437,out_of_sample,CVaR,263.8803,0.0,False
143,27,417.0924,out_of_sample,CVaR,263.8803,0.0,False
143,28,412.5261,out_of_sample,CVaR,263.8803,0.0,False
143,29,408.9128,out_of_sample,CVaR,263.8803,0.0,False
143,30,412.2958,out_of_sample,CVaR,263.8803,0.0,False
143,31,400.4126,out_of_sample,CVaR,263.8803,0.0,False
143,32,404.5222,out_of_sample,CVaR,263.8803,0.0,False
143,33,391.6603,out_of_sample,CVaR,263.8803,0.0,False
143,34,393.0099,out_of_sample,CVaR,263.8803,0.0,False
143,35,383.2926,out_of_sample,CVaR,263.8803,0.0,False
143,36,375.3293,out_of_sample,CVaR,263.8803,0.0,False
143,37,396.0489,out_of_sample,CVaR,263.8803,0.0,False
143,38,398.5108,out_of_sample,CVaR,263.8803,0.0,False
143,39,402.2556,out_of_sample,CVaR,263.8803,0.0,False
143,40,383.4606,out_of_sample,CVaR,263.8803,0.0,False
143,41,381.1617,out_of_sample,CVaR,263.8803,0.0,False
143,42,389.8152,out_of_sample,CVaR,263.8803,0.0,False
143,43,394.8498,out_of_sample,CVaR,263.8803,0.0,False
143,44,375.8832,out_of_sample,CVaR,263.8803,0.0,False
143,45,382.8815,out_of_sample,CVaR,263.8803,0.0,False
143,46,390.7026,out_of_sample,CVaR,263.8803,0.0,False
143,47,406.8153,out_of_sample,CVaR,263.8803,0.0,False
143,48,401.651,out_of_sample,CVaR,263.8803,0.0,False
143,49,381.2719,out_of_sample,CVaR,263.8803,0.0,False
143,50,375.8114,out_of_sample,CVaR,263.8803,0.0,False
143,51,370.0087,out_of_sample,CVaR,263.8803,0.0,False
143,52,383.2303,out_of_sample,CVaR,263.8803,0.0,False
143,53,360.3053,out_of_sample,CVaR,263.8803,0.0,False
143,54,362.7733,out_of_sample,CVaR,263.8803,0.0,False
143,55,383.6287,out_of_sample,CVaR,263.8803,0.0,False
143,56,387.7213,out_of_sample,CVaR,263.8803,0.0,False
143,57,400.1234,out_of_sample,CVaR,263.8803,0.0,False
143,58,385.5501,out_of_sample,CVaR,263.8803,0.0,False
143,59,373.0026,out_of_sample,CVaR,263.8803,0.0,False
143,60,392.2175,out_of_sample,CVaR,263.8803,0.0,False
144,1,347.8932,out_of_sample,CVaR,263.8803,0.0,False
144,2,344.3538,out_of_sample,CVaR,263.8803,0.0,False
144,3,364.6611,out_of_sample,CVaR,263.8803,0.0,False
144,4,398.0311,out_of_sample,CVaR,263.8803,0.0,False
144,5,405.0419,out_of_sample,CVaR,263.8803,0.0,False
144,6,400.0993,out_of_sample,CVaR,263.8803,0.0,False
144,7,376.8307,out_of_sample,CVaR,263.8803,0.0,False
144,8,364.904,out_of_sample,CVaR,263.8803,0.0,False
144,9,386.8479,out_of_sample,CVaR,263.8803,0.0,False
144,10,380.3515,out_of_sample,CVaR,263.8803,0.0,False
144,11,381.238,out_of_sample,CVaR,263.8803,0.0,False
144,12,392.285,out_of_sample,CVaR,263.8803,0.0,False
144,13,410.2658,out_of_sample,CVaR,263.8803,0.0,False
144,14,409.2443,out_of_sample,CVaR,263.8803,0.0,False
144,15,406.2526,out_of_sample,CVaR,263.8803,0.0,False
144,16,408.3244,out_of_sample,CVaR,263.8803,0.0,False
144,17,403.0804,out_of_sample,CVaR,263.8803,0.0,False
144,18,398.9133,out_of_sample,CVaR,263.8803,0.0,False
144,19,404.9968,out_of_sample,CVaR,263.8803,0.0,False
144,20,407.9629,out_of_sample,CVaR,263.8803,0.0,False
144,21,429.9004,out_of_sample,CVaR,263.8803,0.0,False
144,22,432.1285,out_of_sample,CVaR,263.8803,0.0,False
144,23,441.0505,out_of_sample,CVaR,263.8803,0.0,False
144,24,426.5045,out_of_sample,CVaR,263.8803,0.0,False
144,25,429.4856,out_of_sample,CVaR,263.8803,0.0,False
144,26,419.4363,out_of_sample,CVaR,263.8803,0.0,False
144,27,421.5789,out_of_sample,CVaR,263.8803,0.0,False
144,28,426.1915,out_of_sample,CVaR,263.8803,0.0,False
144,29,423.6568,out_of_sample,CVaR,263.8803,0.0,False
144,30,444.7916,out_of_sample,CVaR,263.8803,0.0,False
144,31,453.3873,out_of_sample,CVaR,263.8803,0.0,False
144,32,458.2363,out_of_sample,CVaR,263.8803,0.0,False
144,33,458.1692,out_of_sample,CVaR,263.8803,0.0,False
144,34,467.9011,out_of_sample,CVaR,263.8803,0.0,False
144,35,444.2686,out_of_sample,CVaR,263.8803,0.0,False
144,36,451.3595,out_of_sample,CVaR,263.8803,0.0,False
144,37,433.8086,out_of_sample,CVaR,263.8803,0.0,False
144,38,422.4682,out_of_sample,CVaR,263.8803,0.0,False
144,39,423.5935,out_of_sample,CVaR,263.8803,0.0,False
144,40,431.1627,out_of_sample,CVaR,263.8803,0.0,False
144,41,413.8305,out_of_sample,CVaR,263.8803,0.0,False
144,42,404.8783,out_of_sample,CVaR,263.8803,0.0,False
144,43,403.0065,out_of_sample,CVaR,263.8803,0.0,False
144,44,398.4417,out_of_sample,CVaR,263.8803,0.0,False
144,45,404.7662,out_of_sample,CVaR,263.8803,0.0,False
144,46,436.1048,out_of_sample,CVaR,263.8803,0.0,False
144,47,433.4867,out_of_sample,CVaR,263.8803,0.0,False
144,48,419.6236,out_of_sample,CVaR,263.8803,0.0,False
144,49,401.8125,out_of_sample,CVaR,263.8803,0.0,False
144,50,395.8674,out_of_sample,CVaR,263.8803,0.0,False
144,51,384.516,out_of_sample,CVaR,263.8803,0.0,False
144,52,388.6478,out_of_sample,CVaR,263.8803,0.0,False
144,53,392.1835,out_of_sample,CVaR,263.8803,0.0,False
144,54,386.2085,out_of_sample,CVaR,263.8803,0.0,False
144,55,405.5066,out_of_sample,CVaR,263.8803,0.0,False
144,56,395.3672,out_of_sample,CVaR,263.8803,0.0,False
144,57,392.6934,out_of_sample,CVaR,263.8803,0.0,False
144,58,398.0194,out_of_sample,CVaR,263.8803,0.0,False
144,59,405.3312,out_of_sample,CVaR,263.8803,0.0,False
144,60,415.7178,out_of_sample,CVaR,263.8803,0.0,False
145,1,361.546,out_of_sample,CVaR,263.8803,0.0,False
145,2,367.7007,out_of_sample,CVaR,263.8803,0.0,False
145,3,379.0519,out_of_sample,CVaR,263.8803,0.0,False
145,4,357.0677,out_of_sample,CVaR,263.8803,0.0,False
145,5,345.162,out_of_sample,CVaR,263.8803,0.0,False
145,6,351.8049,out_of_sample,CVaR,263.8803,0.0,False
145,7,322.7126,out_of_sample,CVaR,263.8803,0.0,False
145,8,328.3437,out_of_sample,CVaR,263.8803,0.0,False
145,9,338.769,out_of_sample,CVaR,263.8803,0.0,False
145,10,331.3684,out_of_sample,CVaR,263.8803,0.0,False
145,11,326.101,out_of_sample,CVaR,263.8803,0.0,False
145,12,314.8078,out_of_sample,CVaR,263.8803,0.0,False
145,13,310.1774,out_of_sample,CVaR,263.8803,0.0,False
145,14,306.1757,out_of_sample,CVaR,263.8803,0.0,False
145,15,300.5383,out_of_sample,CVaR,263.8803,0.0,False
145,16,294.8209,out_of_sample,CVaR,263.8803,0.0,False
145,17,294.255,out_of_sample,CVaR,263.8803,0.0,False
145,18,293.4429,out_of_sample,CVaR,263.8803,0.0,False
145,19,314.1173,out_of_sample,CVaR,263.8803,0.0,False
145,20,309.4553,out_of_sample,CVaR,263.8803,0.0,False
145,21,312.5761,out_of_sample,CVaR,263.8803,0.0,False
145,22,305.9654,out_of_sample,CVaR,263.8803,0.0,False
145,23,299.8885,out_of_sample,CVaR,263.8803,0.0,False
145,24,283.2757,out_of_sample,CVaR,263.8803,0.0,False
145,25,269.8847,out_of_sample,CVaR,263.8803,0.0,False
145,26,261.6586,out_of_sample,CVaR,263.8803,2.2216999999999985,True
145,27,268.2572,out_of_sample,CVaR,263.8803,0.0,False
145,28,282.9356,out_of_sample,CVaR,263.8803,0.0,False
145,29,267.1872,out_of_sample,CVaR,263.8803,0.0,False
145,30,265.6833,out_of_sample,CVaR,263.8803,0.0,False
145,31,256.1761,out_of_sample,CVaR,263.8803,7.7041999999999575,True
145,32,258.8447,out_of_sample,CVaR,263.8803,5.035599999999988,True
145,33,274.6164,out_of_sample,CVaR,263.8803,0.0,False
145,34,273.3045,out_of_sample,CVaR,263.8803,0.0,False
145,35,276.1909,out_of_sample,CVaR,263.8803,0.0,False
145,36,293.8161,out_of_sample,CVaR,263.8803,0.0,False
145,37,299.4198,out_of_sample,CVaR,263.8803,0.0,False
145,38,292.2453,out_of_sample,CVaR,263.8803,0.0,False
145,39,295.202,out_of_sample,CVaR,263.8803,0.0,False
145,40,288.0238,out_of_sample,CVaR,263.8803,0.0,False
145,41,294.2743,out_of_sample,CVaR,263.8803,0.0,False
145,42,300.8114,out_of_sample,CVaR,263.8803,0.0,False
145,43,287.826,out_of_sample,CVaR,263.8803,0.0,False
145,44,291.9066,out_of_sample,CVaR,263.8803,0.0,False
145,45,292.6504,out_of_sample,CVaR,263.8803,0.0,False
145,46,300.0018,out_of_sample,CVaR,263.8803,0.0,False
145,47,309.4045,out_of_sample,CVaR,263.8803,0.0,False
145,48,314.1976,out_of_sample,CVaR,263.8803,0.0,False
145,49,310.6565,out_of_sample,CVaR,263.8803,0.0,False
145,50,319.9412,out_of_sample,CVaR,263.8803,0.0,False
145,51,310.0706,out_of_sample,CVaR,263.8803,0.0,False
145,52,296.9189,out_of_sample,CVaR,263.8803,0.0,False
145,53,266.5921,out_of_sample,CVaR,263.8803,0.0,False
145,54,271.1349,out_of_sample,CVaR,263.8803,0.0,False
145,55,267.5817,out_of_sample,CVaR,263.8803,0.0,False
145,56,276.5948,out_of_sample,CVaR,263.8803,0.0,False
145,57,260.7672,out_of_sample,CVaR,263.8803,3.1130999999999744,True
145,58,259.9937,out_of_sample,CVaR,263.8803,3.886599999999987,True
145,59,270.386,out_of_sample,CVaR,263.8803,0.0,False
145,60,264.4128,out_of_sample,CVaR,263.8803,0.0,False
146,1,318.6673,out_of_sample,CVaR,263.8803,0.0,False
146,2,336.5416,out_of_sample,CVaR,263.8803,0.0,False
146,3,343.6953,out_of_sample,CVaR,263.8803,0.0,False
146,4,340.9649,out_of_sample,CVaR,263.8803,0.0,False
146,5,342.1719,out_of_sample,CVaR,263.8803,0.0,False
146,6,354.2432,out_of_sample,CVaR,263.8803,0.0,False
146,7,348.3509,out_of_sample,CVaR,263.8803,0.0,False
146,8,351.6708,out_of_sample,CVaR,263.8803,0.0,False
146,9,352.592,out_of_sample,CVaR,263.8803,0.0,False
146,10,356.3085,out_of_sample,CVaR,263.8803,0.0,False
146,11,350.6017,out_of_sample,CVaR,263.8803,0.0,False
146,12,337.2344,out_of_sample,CVaR,263.8803,0.0,False
146,13,349.2771,out_of_sample,CVaR,263.8803,0.0,False
146,14,364.3834,out_of_sample,CVaR,263.8803,0.0,False
146,15,350.1833,out_of_sample,CVaR,263.8803,0.0,False
146,16,359.3602,out_of_sample,CVaR,263.8803,0.0,False
146,17,374.6317,out_of_sample,CVaR,263.8803,0.0,False
146,18,383.241,out_of_sample,CVaR,263.8803,0.0,False
146,19,380.723,out_of_sample,CVaR,263.8803,0.0,False
146,20,373.2578,out_of_sample,CVaR,263.8803,0.0,False
146,21,376.9385,out_of_sample,CVaR,263.8803,0.0,False
146,22,381.8363,out_of_sample,CVaR,263.8803,0.0,False
146,23,384.6021,out_of_sample,CVaR,263.8803,0.0,False
146,24,384.2362,out_of_sample,CVaR,263.8803,0.0,False
146,25,374.8327,out_of_sample,CVaR,263.8803,0.0,False
146,26,381.5383,out_of_sample,CVaR,263.8803,0.0,False
146,27,387.8319,out_of_sample,CVaR,263.8803,0.0,False
146,28,390.5648,out_of_sample,CVaR,263.8803,0.0,False
146,29,391.9507,out_of_sample,CVaR,263.8803,0.0,False
146,30,408.7169,out_of_sample,CVaR,263.8803,0.0,False
146,31,400.2845,out_of_sample,CVaR,263.8803,0.0,False
146,32,411.7583,out_of_sample,CVaR,263.8803,0.0,False
146,33,401.5243,out_of_sample,CVaR,263.8803,0.0,False
146,34,410.7605,out_of_sample,CVaR,263.8803,0.0,False
146,35,419.935,out_of_sample,CVaR,263.8803,0.0,False
146,36,412.5382,out_of_sample,CVaR,263.8803,0.0,False
146,37,425.3561,out_of_sample,CVaR,263.8803,0.0,False
146,38,424.498,out_of_sample,CVaR,263.8803,0.0,False
146,39,410.0576,out_of_sample,CVaR,263.8803,0.0,False
146,40,402.1568,out_of_sample,CVaR,263.8803,0.0,False
146,41,410.0488,out_of_sample,CVaR,263.8803,0.0,False
146,42,414.6736,out_of_sample,CVaR,263.8803,0.0,False
146,43,398.7125,out_of_sample,CVaR,263.8803,0.0,False
146,44,393.6394,out_of_sample,CVaR,263.8803,0.0,False
146,45,392.3942,out_of_sample,CVaR,263.8803,0.0,False
146,46,383.9865,out_of_sample,CVaR,263.8803,0.0,False
146,47,405.0506,out_of_sample,CVaR,263.8803,0.0,False
146,48,402.1655,out_of_sample,CVaR,263.8803,0.0,False
146,49,396.5036,out_of_sample,CVaR,263.8803,0.0,False
146,50,403.8927,out_of_sample,CVaR,263.8803,0.0,False
146,51,394.6936,out_of_sample,CVaR,263.8803,0.0,False
146,52,400.1989,out_of_sample,CVaR,263.8803,0.0,False
146,53,378.1814,out_of_sample,CVaR,263.8803,0.0,False
146,54,370.8524,out_of_sample,CVaR,263.8803,0.0,False
146,55,379.3519,out_of_sample,CVaR,263.8803,0.0,False
146,56,391.9808,out_of_sample,CVaR,263.8803,0.0,False
146,57,379.6136,out_of_sample,CVaR,263.8803,0.0,False
146,58,367.5355,out_of_sample,CVaR,263.8803,0.0,False
146,59,371.465,out_of_sample,CVaR,263.8803,0.0,False
146,60,363.0187,out_of_sample,CVaR,263.8803,0.0,False
147,1,431.4919,out_of_sample,CVaR,263.8803,0.0,False
147,2,417.2083,out_of_sample,CVaR,263.8803,0.0,False
147,3,417.6786,out_of_sample,CVaR,263.8803,0.0,False
147,4,399.301,out_of_sample,CVaR,263.8803,0.0,False
147,5,398.7476,out_of_sample,CVaR,263.8803,0.0,False
147,6,387.2821,out_of_sample,CVaR,263.8803,0.0,False
147,7,407.499,out_of_sample,CVaR,263.8803,0.0,False
147,8,430.544,out_of_sample,CVaR,263.8803,0.0,False
147,9,418.6085,out_of_sample,CVaR,263.8803,0.0,False
147,10,421.2894,out_of_sample,CVaR,263.8803,0.0,False
147,11,411.5278,out_of_sample,CVaR,263.8803,0.0,False
147,12,409.5153,out_of_sample,CVaR,263.8803,0.0,False
147,13,428.9547,out_of_sample,CVaR,263.8803,0.0,False
147,14,423.4572,out_of_sample,CVaR,263.8803,0.0,False
147,15,420.5377,out_of_sample,CVaR,263.8803,0.0,False
147,16,411.5287,out_of_sample,CVaR,263.8803,0.0,False
147,17,424.6253,out_of_sample,CVaR,263.8803,0.0,False
147,18,392.2042,out_of_sample,CVaR,263.8803,0.0,False
147,19,392.0363,out_of_sample,CVaR,263.8803,0.0,False
147,20,396.0241,out_of_sample,CVaR,263.8803,0.0,False
147,21,393.5544,out_of_sample,CVaR,263.8803,0.0,False
147,22,406.8055,out_of_sample,CVaR,263.8803,0.0,False
147,23,422.0329,out_of_sample,CVaR,263.8803,0.0,False
147,24,409.4755,out_of_sample,CVaR,263.8803,0.0,False
